State,County Code,Year,Rows
State: 53,County code: 061,Year: 20190101,Rows: 17449
State: 53,County code: 057,Year: 20130101,Rows: 8746
State: 53,County code: 057,Year: 20140101,Rows: 8758
State: 53,County code: 057,Year: 20150101,Rows: 8759
State: 53,County code: 057,Year: 20160101,Rows: 8400
State: 53,County code: 057,Year: 20170101,Rows: 8760
State: 53,County code: 057,Year: 20180101,Rows: 8758
State: 53,County code: 057,Year: 20190101,Rows: 8760
State: 53,County code: 053,Year: 20100101,Rows: 831
State: 53,County code: 053,Year: 20110101,Rows: 17703
State: 53,County code: 053,Year: 20120101,Rows: 12700
State: 53,County code: 053,Year: 20130101,Rows: 9104
State: 53,County code: 053,Year: 20140101,Rows: 9022
State: 53,County code: 053,Year: 20150101,Rows: 9142
State: 53,County code: 053,Year: 20160101,Rows: 17085
State: 53,County code: 053,Year: 20170101,Rows: 17826
State: 53,County code: 053,Year: 20180101,Rows: 17842
State: 53,County code: 053,Year: 20190101,Rows: 25165
State: 53,County code: 047,Year: 20100101,Rows: 24
State: 53,County code: 047,Year: 20110101,Rows: 26
State: 53,County code: 047,Year: 20160101,Rows: 1675
State: 53,County code: 047,Year: 20170101,Rows: 8623
State: 53,County code: 047,Year: 20180101,Rows: 8759
State: 53,County code: 047,Year: 20190101,Rows: 8749
State: 53,County code: 037,Year: 20150101,Rows: 8760
State: 53,County code: 037,Year: 20160101,Rows: 8616
State: 53,County code: 037,Year: 20170101,Rows: 8759
State: 53,County code: 037,Year: 20180101,Rows: 8760
State: 53,County code: 037,Year: 20190101,Rows: 8760
State: 53,County code: 035,Year: 20120101,Rows: 4903
State: 53,County code: 035,Year: 20130101,Rows: 8760
State: 53,County code: 035,Year: 20140101,Rows: 8757
State: 53,County code: 035,Year: 20150101,Rows: 8731
State: 53,County code: 035,Year: 20160101,Rows: 8723
State: 53,County code: 035,Year: 20170101,Rows: 8710
State: 53,County code: 035,Year: 20180101,Rows: 8760
State: 53,County code: 035,Year: 20190101,Rows: 8471
State: 53,County code: 033,Year: 20100101,Rows: 7906
State: 53,County code: 033,Year: 20110101,Rows: 26337
State: 53,County code: 033,Year: 20120101,Rows: 26204
State: 53,County code: 033,Year: 20130101,Rows: 25899
State: 53,County code: 033,Year: 20140101,Rows: 28093
State: 53,County code: 033,Year: 20150101,Rows: 35097
State: 53,County code: 033,Year: 20160101,Rows: 34677
State: 53,County code: 033,Year: 20170101,Rows: 35144
State: 53,County code: 033,Year: 20180101,Rows: 34454
State: 53,County code: 033,Year: 20190101,Rows: 44047
State: 53,County code: 011,Year: 20100101,Rows: 356
State: 53,County code: 011,Year: 20110101,Rows: 2381
State: 53,County code: 011,Year: 20120101,Rows: 8686
State: 53,County code: 011,Year: 20130101,Rows: 8599
State: 53,County code: 011,Year: 20140101,Rows: 8915
State: 53,County code: 011,Year: 20150101,Rows: 8139
State: 53,County code: 011,Year: 20160101,Rows: 8619
State: 53,County code: 011,Year: 20170101,Rows: 8758
State: 53,County code: 011,Year: 20180101,Rows: 8760
State: 53,County code: 011,Year: 20190101,Rows: 8752
State: 53,County code: 007,Year: 20120101,Rows: 319
State: 53,County code: 007,Year: 20130101,Rows: 8317
State: 53,County code: 007,Year: 20140101,Rows: 8711
State: 53,County code: 007,Year: 20150101,Rows: 8671
State: 53,County code: 007,Year: 20160101,Rows: 8633
State: 53,County code: 007,Year: 20170101,Rows: 2160
State: 51,County code: 810,Year: 20100101,Rows: 352
State: 51,County code: 810,Year: 20110101,Rows: 365
State: 51,County code: 810,Year: 20120101,Rows: 366
State: 51,County code: 810,Year: 20130101,Rows: 365
State: 51,County code: 810,Year: 20140101,Rows: 365
State: 51,County code: 810,Year: 20150101,Rows: 365
State: 51,County code: 810,Year: 20160101,Rows: 366
State: 51,County code: 810,Year: 20170101,Rows: 263
State: 51,County code: 810,Year: 20180101,Rows: 122
State: 51,County code: 810,Year: 20190101,Rows: 121
State: 51,County code: 775,Year: 20100101,Rows: 119
State: 51,County code: 775,Year: 20110101,Rows: 122
State: 51,County code: 775,Year: 20120101,Rows: 122
State: 51,County code: 775,Year: 20130101,Rows: 123
State: 51,County code: 775,Year: 20140101,Rows: 122
State: 51,County code: 775,Year: 20150101,Rows: 121
State: 51,County code: 775,Year: 20160101,Rows: 122
State: 51,County code: 775,Year: 20170101,Rows: 122
State: 51,County code: 775,Year: 20180101,Rows: 122
State: 51,County code: 775,Year: 20190101,Rows: 121
State: 51,County code: 770,Year: 20100101,Rows: 351
State: 51,County code: 770,Year: 20110101,Rows: 365
State: 51,County code: 770,Year: 20120101,Rows: 366
State: 51,County code: 770,Year: 20130101,Rows: 66
State: 51,County code: 760,Year: 20150101,Rows: 8760
State: 51,County code: 760,Year: 20160101,Rows: 8843
State: 51,County code: 760,Year: 20170101,Rows: 8885
State: 51,County code: 760,Year: 20180101,Rows: 8886
State: 51,County code: 760,Year: 20190101,Rows: 8881
State: 51,County code: 710,Year: 20100101,Rows: 183
State: 51,County code: 710,Year: 20110101,Rows: 182
State: 51,County code: 710,Year: 20120101,Rows: 184
State: 51,County code: 710,Year: 20130101,Rows: 183
State: 51,County code: 710,Year: 20140101,Rows: 183
State: 51,County code: 710,Year: 20150101,Rows: 183
State: 51,County code: 710,Year: 20160101,Rows: 152
State: 51,County code: 710,Year: 20170101,Rows: 122
State: 51,County code: 710,Year: 20180101,Rows: 122
State: 51,County code: 710,Year: 20190101,Rows: 121
State: 51,County code: 700,Year: 20100101,Rows: 47
State: 51,County code: 680,Year: 20100101,Rows: 117
State: 51,County code: 680,Year: 20110101,Rows: 121
State: 51,County code: 680,Year: 20120101,Rows: 122
State: 51,County code: 680,Year: 20130101,Rows: 124
State: 51,County code: 680,Year: 20140101,Rows: 122
State: 51,County code: 680,Year: 20150101,Rows: 121
State: 51,County code: 680,Year: 20160101,Rows: 122
State: 51,County code: 680,Year: 20170101,Rows: 122
State: 51,County code: 680,Year: 20180101,Rows: 122
State: 51,County code: 680,Year: 20190101,Rows: 121
State: 51,County code: 650,Year: 20100101,Rows: 63
State: 51,County code: 650,Year: 20110101,Rows: 121
State: 51,County code: 650,Year: 20120101,Rows: 122
State: 51,County code: 650,Year: 20130101,Rows: 122
State: 51,County code: 650,Year: 20140101,Rows: 122
State: 51,County code: 650,Year: 20150101,Rows: 126
State: 51,County code: 650,Year: 20160101,Rows: 122
State: 51,County code: 650,Year: 20170101,Rows: 6493
State: 51,County code: 650,Year: 20180101,Rows: 8882
State: 51,County code: 650,Year: 20190101,Rows: 8881
State: 51,County code: 520,Year: 20100101,Rows: 118
State: 51,County code: 520,Year: 20110101,Rows: 121
State: 51,County code: 520,Year: 20120101,Rows: 122
State: 51,County code: 520,Year: 20130101,Rows: 122
State: 51,County code: 520,Year: 20140101,Rows: 122
State: 51,County code: 520,Year: 20150101,Rows: 121
State: 51,County code: 520,Year: 20160101,Rows: 122
State: 51,County code: 520,Year: 20170101,Rows: 122
State: 51,County code: 520,Year: 20180101,Rows: 122
State: 51,County code: 520,Year: 20190101,Rows: 121
State: 51,County code: 510,Year: 20100101,Rows: 116
State: 51,County code: 510,Year: 20110101,Rows: 121
State: 51,County code: 510,Year: 20120101,Rows: 2
State: 51,County code: 165,Year: 20100101,Rows: 117
State: 51,County code: 165,Year: 20110101,Rows: 121
State: 51,County code: 165,Year: 20120101,Rows: 122
State: 51,County code: 165,Year: 20130101,Rows: 122
State: 51,County code: 165,Year: 20140101,Rows: 122
State: 51,County code: 165,Year: 20150101,Rows: 121
State: 51,County code: 165,Year: 20160101,Rows: 122
State: 51,County code: 165,Year: 20170101,Rows: 121
State: 51,County code: 165,Year: 20180101,Rows: 122
State: 51,County code: 165,Year: 20190101,Rows: 121
State: 51,County code: 161,Year: 20130101,Rows: 186
State: 51,County code: 161,Year: 20140101,Rows: 365
State: 51,County code: 161,Year: 20150101,Rows: 364
State: 51,County code: 161,Year: 20160101,Rows: 366
State: 51,County code: 161,Year: 20170101,Rows: 365
State: 51,County code: 161,Year: 20180101,Rows: 122
State: 51,County code: 161,Year: 20190101,Rows: 121
State: 51,County code: 139,Year: 20100101,Rows: 122
State: 51,County code: 139,Year: 20110101,Rows: 121
State: 51,County code: 139,Year: 20120101,Rows: 122
State: 51,County code: 139,Year: 20130101,Rows: 122
State: 51,County code: 139,Year: 20140101,Rows: 122
State: 51,County code: 139,Year: 20150101,Rows: 101
State: 51,County code: 107,Year: 20100101,Rows: 117
State: 51,County code: 107,Year: 20110101,Rows: 121
State: 51,County code: 107,Year: 20120101,Rows: 122
State: 51,County code: 107,Year: 20130101,Rows: 122
State: 51,County code: 107,Year: 20140101,Rows: 122
State: 51,County code: 107,Year: 20150101,Rows: 121
State: 51,County code: 107,Year: 20160101,Rows: 122
State: 51,County code: 107,Year: 20170101,Rows: 122
State: 51,County code: 107,Year: 20180101,Rows: 122
State: 51,County code: 107,Year: 20190101,Rows: 121
State: 51,County code: 087,Year: 20100101,Rows: 578
State: 51,County code: 087,Year: 20110101,Rows: 614
State: 51,County code: 087,Year: 20120101,Rows: 623
State: 51,County code: 087,Year: 20130101,Rows: 614
State: 51,County code: 087,Year: 20140101,Rows: 628
State: 51,County code: 087,Year: 20150101,Rows: 615
State: 51,County code: 087,Year: 20160101,Rows: 618
State: 51,County code: 087,Year: 20170101,Rows: 491
State: 51,County code: 087,Year: 20180101,Rows: 320
State: 51,County code: 087,Year: 20190101,Rows: 308
State: 51,County code: 069,Year: 20100101,Rows: 118
State: 51,County code: 069,Year: 20110101,Rows: 120
State: 51,County code: 069,Year: 20120101,Rows: 122
State: 51,County code: 069,Year: 20130101,Rows: 122
State: 51,County code: 069,Year: 20140101,Rows: 122
State: 51,County code: 069,Year: 20150101,Rows: 121
State: 51,County code: 069,Year: 20160101,Rows: 186
State: 51,County code: 069,Year: 20170101,Rows: 244
State: 51,County code: 069,Year: 20180101,Rows: 183
State: 51,County code: 069,Year: 20190101,Rows: 182
State: 51,County code: 059,Year: 20100101,Rows: 469
State: 51,County code: 059,Year: 20110101,Rows: 365
State: 51,County code: 059,Year: 20120101,Rows: 366
State: 51,County code: 059,Year: 20130101,Rows: 365
State: 51,County code: 059,Year: 20140101,Rows: 365
State: 51,County code: 059,Year: 20150101,Rows: 365
State: 51,County code: 059,Year: 20160101,Rows: 6857
State: 51,County code: 059,Year: 20170101,Rows: 9125
State: 51,County code: 059,Year: 20180101,Rows: 9125
State: 51,County code: 059,Year: 20190101,Rows: 9125
State: 51,County code: 041,Year: 20100101,Rows: 121
State: 51,County code: 041,Year: 20110101,Rows: 125
State: 51,County code: 041,Year: 20120101,Rows: 124
State: 51,County code: 041,Year: 20130101,Rows: 124
State: 51,County code: 041,Year: 20140101,Rows: 128
State: 51,County code: 041,Year: 20150101,Rows: 124
State: 51,County code: 041,Year: 20160101,Rows: 179
State: 51,County code: 041,Year: 20170101,Rows: 130
State: 51,County code: 041,Year: 20180101,Rows: 122
State: 51,County code: 041,Year: 20190101,Rows: 121
State: 51,County code: 036,Year: 20100101,Rows: 123
State: 51,County code: 036,Year: 20110101,Rows: 123
State: 51,County code: 036,Year: 20120101,Rows: 127
State: 51,County code: 036,Year: 20130101,Rows: 128
State: 51,County code: 036,Year: 20140101,Rows: 125
State: 51,County code: 036,Year: 20150101,Rows: 126
State: 51,County code: 036,Year: 20160101,Rows: 128
State: 51,County code: 036,Year: 20170101,Rows: 125
State: 51,County code: 036,Year: 20180101,Rows: 122
State: 51,County code: 036,Year: 20190101,Rows: 121
State: 51,County code: 013,Year: 20100101,Rows: 231
State: 51,County code: 013,Year: 20110101,Rows: 242
State: 51,County code: 013,Year: 20120101,Rows: 244
State: 51,County code: 013,Year: 20130101,Rows: 244
State: 51,County code: 013,Year: 20140101,Rows: 244
State: 51,County code: 013,Year: 20150101,Rows: 242
State: 51,County code: 013,Year: 20160101,Rows: 244
State: 51,County code: 013,Year: 20170101,Rows: 223
State: 51,County code: 013,Year: 20180101,Rows: 184
State: 51,County code: 013,Year: 20190101,Rows: 182
State: 51,County code: 003,Year: 20100101,Rows: 120
State: 51,County code: 003,Year: 20110101,Rows: 121
State: 51,County code: 003,Year: 20120101,Rows: 122
State: 51,County code: 003,Year: 20130101,Rows: 122
State: 51,County code: 003,Year: 20140101,Rows: 122
State: 51,County code: 003,Year: 20150101,Rows: 121
State: 51,County code: 003,Year: 20160101,Rows: 5091
State: 51,County code: 003,Year: 20170101,Rows: 8882
State: 51,County code: 003,Year: 20180101,Rows: 8882
State: 51,County code: 003,Year: 20190101,Rows: 121
State: 50,County code: 021,Year: 20100101,Rows: 122
State: 50,County code: 021,Year: 20110101,Rows: 124
State: 50,County code: 021,Year: 20120101,Rows: 129
State: 50,County code: 021,Year: 20130101,Rows: 248
State: 50,County code: 021,Year: 20140101,Rows: 9020
State: 50,County code: 021,Year: 20150101,Rows: 9009
State: 50,County code: 021,Year: 20160101,Rows: 8912
State: 50,County code: 021,Year: 20170101,Rows: 8838
State: 50,County code: 021,Year: 20180101,Rows: 8841
State: 50,County code: 021,Year: 20190101,Rows: 8823
State: 50,County code: 007,Year: 20100101,Rows: 371
State: 50,County code: 007,Year: 20110101,Rows: 364
State: 50,County code: 007,Year: 20120101,Rows: 368
State: 50,County code: 007,Year: 20130101,Rows: 508
State: 50,County code: 007,Year: 20140101,Rows: 18012
State: 50,County code: 007,Year: 20150101,Rows: 18012
State: 50,County code: 007,Year: 20160101,Rows: 18006
State: 50,County code: 007,Year: 20170101,Rows: 17687
State: 50,County code: 007,Year: 20180101,Rows: 17664
State: 50,County code: 007,Year: 20190101,Rows: 17643
State: 50,County code: 003,Year: 20100101,Rows: 122
State: 50,County code: 003,Year: 20110101,Rows: 121
State: 50,County code: 003,Year: 20120101,Rows: 124
State: 50,County code: 003,Year: 20130101,Rows: 127
State: 50,County code: 003,Year: 20140101,Rows: 124
State: 50,County code: 003,Year: 20150101,Rows: 8882
State: 50,County code: 003,Year: 20160101,Rows: 8816
State: 50,County code: 003,Year: 20170101,Rows: 8760
State: 50,County code: 003,Year: 20180101,Rows: 8760
State: 50,County code: 003,Year: 20190101,Rows: 8760
State: 49,County code: 057,Year: 20100101,Rows: 487
State: 49,County code: 057,Year: 20110101,Rows: 471
State: 49,County code: 057,Year: 20120101,Rows: 482
State: 49,County code: 057,Year: 20130101,Rows: 9246
State: 49,County code: 057,Year: 20140101,Rows: 9125
State: 49,County code: 057,Year: 20150101,Rows: 9124
State: 49,County code: 057,Year: 20160101,Rows: 5406
State: 49,County code: 057,Year: 20170101,Rows: 9125
State: 49,County code: 057,Year: 20180101,Rows: 8847
State: 49,County code: 057,Year: 20190101,Rows: 6433
State: 49,County code: 053,Year: 20100101,Rows: 8760
State: 49,County code: 053,Year: 20110101,Rows: 8760
State: 49,County code: 053,Year: 20120101,Rows: 8784
State: 49,County code: 053,Year: 20130101,Rows: 5088
State: 49,County code: 053,Year: 20140101,Rows: 122
State: 49,County code: 053,Year: 20150101,Rows: 8881
State: 49,County code: 053,Year: 20160101,Rows: 8906
State: 49,County code: 053,Year: 20170101,Rows: 8760
State: 49,County code: 053,Year: 20180101,Rows: 8760
State: 49,County code: 053,Year: 20190101,Rows: 8760
State: 49,County code: 049,Year: 20100101,Rows: 1003
State: 49,County code: 049,Year: 20110101,Rows: 816
State: 49,County code: 049,Year: 20120101,Rows: 871
State: 49,County code: 049,Year: 20130101,Rows: 16165
State: 49,County code: 049,Year: 20140101,Rows: 18392
State: 49,County code: 049,Year: 20150101,Rows: 14465
State: 49,County code: 049,Year: 20160101,Rows: 18547
State: 49,County code: 049,Year: 20170101,Rows: 18678
State: 49,County code: 049,Year: 20180101,Rows: 17759
State: 49,County code: 049,Year: 20190101,Rows: 18311
State: 49,County code: 045,Year: 20100101,Rows: 123
State: 49,County code: 045,Year: 20110101,Rows: 115
State: 49,County code: 045,Year: 20120101,Rows: 119
State: 49,County code: 045,Year: 20130101,Rows: 8162
State: 49,County code: 045,Year: 20140101,Rows: 8882
State: 49,County code: 035,Year: 20100101,Rows: 1243
State: 49,County code: 035,Year: 20110101,Rows: 1137
State: 49,County code: 035,Year: 20120101,Rows: 866
State: 49,County code: 035,Year: 20130101,Rows: 8919
State: 49,County code: 035,Year: 20140101,Rows: 9641
State: 49,County code: 035,Year: 20150101,Rows: 9629
State: 49,County code: 035,Year: 20160101,Rows: 26583
State: 49,County code: 035,Year: 20170101,Rows: 36427
State: 49,County code: 035,Year: 20180101,Rows: 41295
State: 49,County code: 035,Year: 20190101,Rows: 65107
State: 49,County code: 011,Year: 20100101,Rows: 122
State: 49,County code: 011,Year: 20110101,Rows: 122
State: 49,County code: 011,Year: 20120101,Rows: 122
State: 49,County code: 011,Year: 20130101,Rows: 122
State: 49,County code: 011,Year: 20140101,Rows: 122
State: 49,County code: 011,Year: 20150101,Rows: 8881
State: 49,County code: 011,Year: 20160101,Rows: 8980
State: 49,County code: 011,Year: 20170101,Rows: 9125
State: 49,County code: 011,Year: 20180101,Rows: 9125
State: 49,County code: 011,Year: 20190101,Rows: 9125
State: 49,County code: 005,Year: 20100101,Rows: 393
State: 49,County code: 005,Year: 20110101,Rows: 379
State: 49,County code: 005,Year: 20120101,Rows: 395
State: 49,County code: 005,Year: 20130101,Rows: 8434
